0 1 2 3 4 5 6 7 8 9 10 11
0 4 1 2 3 6 5 11 7 9 8 10
0 4 1 2 3 6 5 11 7 10 8 9
0 4 1 2 3 7 5 6 8 9 10 11
0 4 1 2 3 7 5 6 8 10 9 11
0 4 1 2 3 7 5 6 8 11 9 10
0 4 1 2 3 7 5 8 6 9 10 11
0 4 1 2 3 7 5 8 6 10 9 11
0 4 1 2 3 7 5 8 6 11 9 10
0 4 1 2 3 7 5 9 6 8 10 11
0 4 1 2 3 7 5 9 6 10 8 11
0 4 1 2 3 7 5 9 6 11 8 10
0 4 1 2 3 7 5 10 6 8 9 11
0 4 1 2 3 7 5 10 6 9 8 11
0 4 1 2 3 7 5 10 6 11 8 9
0 4 1 2 3 7 5 11 6 8 9 10
0 4 1 2 3 7 5 11 6 9 8 10
0 4 1 2 3 7 5 11 6 10 8 9
0 4 1 2 3 8 5 6 7 9 10 11
0 4 1 2 3 8 5 6 7 10 9 11
0 4 1 2 3 8 5 6 7 11 9 10
0 4 1 2 3 8 5 7 6 9 10 11
0 4 1 2 3 8 5 7 6 10 9 11
0 4 1 2 3 8 5 7 6 11 9 10
0 4 1 2 3 8 5 9 6 7 10 11
0 4 1 2 3 8 5 9 6 10 7 11
0 4 1 2 3 8 5 9 6 11 7 10
0 4 1 2 3 8 5 10 6 7 9 11
0 4 1 2 3 8 5 10 6 9 7 11
0 4 1 2 3 8 5 10 6 11 7 9
0 4 1 2 3 8 5 11 6 7 9 10
0 4 1 2 3 8 5 11 6 9 7 10
0 4 1 2 3 8 5 11 6 10 7 9
0 4 1 2 3 9 5 6 7 8 10 11
0 4 1 2 3 9 5 6 7 10 8 11
0 4 1 2 3 9 5 6 7 11 8 10
0 4 1 2 3 9 5 7 6 8 10 11
0 4 1 2 3 9 5 7 6 10 8 11
0 4 1 2 3 9 5 7 6 11 8 10
0 4 1 2 3 9 5 8 6 7 10 11
0 4 1 2 3 9 5 8 6 10 7 11
0 4 1 2 3 9 5 8 6 11 7 10
0 4 1 2 3 9 5 10 6 7 8 11
0 4 1 2 3 9 5 10 6 8 7 11
0 4 1 2 3 9 5 10 6 11 7 8
0 4 1 2 3 9 5 11 6 7 8 10
0 4 1 2 3 9 5 11 6 8 7 10
0 4 1 2 3 9 5 11 6 10 7 8
0 4 1 2 3 10 5 6 7 8 9 11
0 4 1 2 3 10 5 6 7 9 8 11
0 4 1 2 3 10 5 6 7 11 8 9
0 4 1 2 3 10 5 7 6 8 9 11
0 4 1 2 3 10 5 7 6 9 8 11
0 4 1 2 3 10 5 7 6 11 8 9
0 4 1 2 3 10 5 8 6 7 9 11
0 4 1 2 3 10 5 8 6 9 7 11
0 4 1 2 3 10 5 8 6 11 7 9
0 4 1 2 3 10 5 9 6 7 8 11
0 4 1 2 3 10 5 9 6 8 7 11
0 4 1 2 3 10 5 9 6 11 7 8
0 4 1 2 3 10 5 11 6 7 8 9
0 4 1 2 3 10 5 11 6 8 7 9
0 4 1 2 3 10 5 11 6 9 7 8
0 4 1 2 3 11 5 6 7 8 9 10
0 4 1 2 3 11 5 6 7 9 8 10
0 4 1 2 3 11 5 6 7 10 8 9
0 4 1 2 3 11 5 7 6 8 9 10
0 4 1 2 3 11 5 7 6 9 8 10
0 4 1 2 3 11 5 7 6 10 8 9
0 4 1 2 3 11 5 8 6 7 9 10
0 4 1 2 3 11 5 8 6 9 7 10
0 4 1 2 3 11 5 8 6 10 7 9
0 4 1 2 3 11 5 9 6 7 8 10
0 4 1 2 3 11 5 9 6 8 7 10
0 4 1 2 3 11 5 9 6 10 7 8
0 4 1 2 3 11 5 10 6 7 8 9
0 4 1 2 3 11 5 10 6 8 7 9
0 4 1 2 3 11 5 10 6 9 7 8
0 4 1 3 2 5 6 7 8 9 10 11
0 4 1 3 2 5 6 7 8 10 9 11
0 4 1 3 2 5 6 7 8 11 9 10
0 4 1 3 2 5 6 8 7 9 10 11
0 4 1 3 2 5 6 8 7 10 9 11
0 4 1 3 2 5 6 8 7 11 9 10
0 4 1 3 2 5 6 9 7 8 10 11
0 4 1 3 2 5 6 9 7 10 8 11
0 4 1 3 2 5 6 9 7 11 8 10
0 4 1 3 2 5 6 10 7 8 9 11
0 4 1 3 2 5 6 10 7 9 8 11
0 4 1 3 2 5 6 10 7 11 8 9
0 4 1 3 2 5 6 11 7 8 9 10
0 4 1 3 2 5 6 11 7 9 8 10
0 4 1 3 2 5 6 11 7 10 8 9
0 4 1 3 2 6 5 7 8 9 10 11
0 4 1 3 2 6 5 7 8 10 9 11
0 4 1 3 2 6 5 7 8 11 9 10
0 4 1 3 2 6 5 8 7 9 10 11
0 4 1 3 2 6 5 8 7 10 9 11
0 4 1 3 2 6 5 8 7 11 9 10
0 4 1 3 2 6 5 9 7 8 10 11
0 4 1 3 2 6 5 9 7 10 8 11
0 4 1 3 2 6 5 9 7 11 8 10
0 4 1 3 2 6 5 10 7 8 9 11
0 4 1 3 2 6 5 10 7 9 8 11
0 4 1 3 2 6 5 10 7 11 8 9
0 4 1 3 2 6 5 11 7 8 9 10
0 4 1 3 2 6 5 11 7 9 8 10
0 4 1 3 2 6 5 11 7 10 8 9
0 4 1 3 2 7 5 6 8 9 10 11
0 4 1 3 2 7 5 6 8 10 9 11
0 4 1 3 2 7 5 6 8 11 9 10
0 4 1 3 2 7 5 8 6 9 10 11
0 4 1 3 2 7 5 8 6 10 9 11
0 4 1 3 2 7 5 8 6 11 9 10
0 4 1 3 2 7 5 9 6 8 10 11
0 4 1 3 2 7 5 9 6 10 8 11
0 4 1 3 2 7 5 9 6 11 8 10
0 4 1 3 2 7 5 10 6 8 9 11
0 4 1 3 2 7 5 10 6 9 8 11
0 4 1 3 2 7 5 10 6 11 8 9
0 4 1 3 2 7 5 11 6 8 9 10
0 4 1 3 2 7 5 11 6 9 8 10
0 4 1 3 2 7 5 11 6 10 8 9
0 4 1 3 2 8 5 6 7 9 10 11
0 4 1 3 2 8 5 6 7 10 9 11
0 4 1 3 2 8 5 6 7 11 9 10
0 4 1 3 2 8 5 7 6 9 10 11
0 4 1 3 2 8 5 7 6 10 9 11
0 4 1 3 2 8 5 7 6 11 9 10
0 4 1 3 2 8 5 9 6 7 10 11
0 4 1 3 2 8 5 9 6 10 7 11
0 4 1 3 2 8 5 9 6 11 7 10
0 4 1 3 2 8 5 10 6 7 9 11
0 4 1 3 2 8 5 10 6 9 7 11
0 4 1 3 2 8 5 10 6 11 7 9
0 4 1 3 2 8 5 11 6 7 9 10
0 4 1 3 2 8 5 11 6 9 7 10
0 4 1 3 2 8 5 11 6 10 7 9
0 4 1 3 2 9 5 6 7 8 10 11
0 4 1 3 2 9 5 6 7 10 8 11
0 4 1 3 2 9 5 6 7 11 8 10
0 4 1 3 2 9 5 7 6 8 10 11
0 4 1 3 2 9 5 7 6 10 8 11
0 4 1 3 2 9 5 7 6 11 8 10
0 4 1 3 2 9 5 8 6 7 10 11
0 4 1 3 2 9 5 8 6 10 7 11
0 4 1 3 2 9 5 8 6 11 7 10
0 4 1 3 2 9 5 10 6 7 8 11
0 4 1 3 2 9 5 10 6 8 7 11
0 4 1 3 2 9 5 10 6 11 7 8
0 4 1 3 2 9 5 11 6 7 8 10
0 4 1 3 2 9 5 11 6 8 7 10
0 4 1 3 2 9 5 11 6 10 7 8
0 4 1 3 2 10 5 6 7 8 9 11
0 4 1 3 2 10 5 6 7 9 8 11
0 4 1 3 2 10 5 6 7 11 8 9
0 4 1 3 2 10 5 7 6 8 9 11
0 4 1 3 2 10 5 7 6 9 8 11
0 4 1 3 2 10 5 7 6 11 8 9
0 4 1 3 2 10 5 8 6 7 9 11
0 4 1 3 2 10 5 8 6 9 7 11
0 4 1 3 2 10 5 8 6 11 7 9
0 4 1 3 2 10 5 9 6 7 8 11
0 4 1 3 2 10 5 9 6 8 7 11
0 4 1 3 2 10 5 9 6 11 7 8
0 4 1 3 2 10 5 11 6 7 8 9
0 4 1 3 2 10 5 11 6 8 7 9
0 4 1 3 2 10 5 11 6 9 7 8
0 4 1 3 2 11 5 6 7 8 9 10
0 4 1 3 2 11 5 6 7 9 8 10
0 4 1 3 2 11 5 6 7 10 8 9
0 4 1 3 2 11 5 7 6 8 9 10
0 4 1 3 2 11 5 7 6 9 8 10
0 4 1 3 2 11 5 7 6 10 8 9
0 4 1 3 2 11 5 8 6 7 9 10
0 4 1 3 2 11 5 8 6 9 7 10
0 4 1 3 2 11 5 8 6 10 7 9
0 4 1 3 2 11 5 9 6 7 8 10
0 4 1 3 2 11 5 9 6 8 7 10
0 4 1 3 2 11 5 9 6 10 7 8
0 4 1 3 2 11 5 10 6 7 8 9
0 4 1 3 2 11 5 10 6 8 7 9
0 4 1 3 2 11 5 10 6 9 7 8
0 4 1 5 2 3 6 7 8 9 10 11
0 4 1 5 2 3 6 7 8 10 9 11
0 4 1 5 2 3 6 7 8 11 9 10
0 4 1 5 2 3 6 8 7 9 10 11
0 4 1 5 2 3 6 8 7 10 9 11
0 4 1 5 2 3 6 8 7 11 9 10
0 4 1 5 2 3 6 9 7 8 10 11
0 4 1 5 2 3 6 9 7 10 8 11
0 4 1 5 2 3 6 9 7 11 8 10
0 4 1 5 2 3 6 10 7 8 9 11
0 4 1 5 2 3 6 10 7 9 8 11
0 4 1 5 2 3 6 10 7 11 8 9
0 4 1 5 2 3 6 11 7 8 9 10
0 4 1 5 2 3 6 11 7 9 8 10
0 4 1 5 2 3 6 11 7 10 8 9
0 4 1 5 2 6 3 7 8 9 10 11
0 4 1 5 2 6 3 7 8 10 9 11
0 4 1 5 2 6 3 7 8 11 9 10
0 4 1 5 2 6 3 8 7 9 10 11
0 4 1 5 2 6 3 8 7 10 9 11
0 4 1 5 2 6 3 8 7 11 9 10
0 4 1 5 2 6 3 9 7 8 10 11
0 4 1 5 2 6 3 9 7 10 8 11
0 4 1 5 2 6 3 9 7 11 8 10
0 4 1 5 2 6 3 10 7 8 9 11
0 4 1 5 2 6 3 10 7 9 8 11
0 4 1 5 2 6 3 10 7 11 8 9
0 4 1 5 2 6 3 11 7 8 9 10
0 4 1 5 2 6 3 11 7 9 8 10
0 4 1 5 2 6 3 11 7 10 8 9
0 4 1 5 2 7 3 6 8 9 10 11
0 4 1 5 2 7 3 6 8 10 9 11
0 4 1 5 2 7 3 6 8 11 9 10
0 4 1 5 2 7 3 8 6 9 10 11
0 4 1 5 2 7 3 8 6 10 9 11
0 4 1 5 2 7 3 8 6 11 9 10
0 4 1 5 2 7 3 9 6 8 10 11
0 4 1 5 2 7 3 9 6 10 8 11
0 4 1 5 2 7 3 9 6 11 8 10
0 4 1 5 2 7 3 10 6 8 9 11
0 4 1 5 2 7 3 10 6 9 8 11
0 4 1 5 2 7 3 10 6 11 8 9
0 4 1 5 2 7 3 11 6 8 9 10
0 4 1 5 2 7 3 11 6 9 8 10
0 4 1 5 2 7 3 11 6 10 8 9
0 4 1 5 2 8 3 6 7 9 10 11
0 4 1 5 2 8 3 6 7 10 9 11
0 4 1 5 2 8 3 6 7 11 9 10
0 4 1 5 2 8 3 7 6 9 10 11
0 4 1 5 2 8 3 7 6 10 9 11
0 4 1 5 2 8 3 7 6 11 9 10
0 4 1 5 2 8 3 9 6 7 10 11
0 4 1 5 2 8 3 9 6 10 7 11
0 4 1 5 2 8 3 9 6 11 7 10
0 4 1 5 2 8 3 10 6 7 9 11
0 4 1 5 2 8 3 10 6 9 7 11
0 4 1 5 2 8 3 10 6 11 7 9
0 4 1 5 2 8 3 11 6 7 9 10
0 4 1 5 2 8 3 11 6 9 7 10
0 4 1 5 2 8 3 11 6 10 7 9
0 4 1 5 2 9 3 6 7 8 10 11
0 4 1 5 2 9 3 6 7 10 8 11
0 4 1 5 2 9 3 6 7 11 8 10
0 4 1 5 2 9 3 7 6 8 10 11
0 4 1 5 2 9 3 7 6 10 8 11
0 4 1 5 2 9 3 7 6 11 8 10
0 4 1 5 2 9 3 8 6 7 10 11
0 4 1 5 2 9 3 8 6 10 7 11
0 4 1 5 2 9 3 8 6 11 7 10
0 4 1 5 2 9 3 10 6 7 8 11
0 4 1 5 2 9 3 10 6 8 7 11
0 4 1 5 2 9 3 10 6 11 7 8
0 4 1 5 2 9 3 11 6 7 8 10
0 4 1 5 2 9 3 11 6 8 7 10
0 4 1 5 2 9 3 11 6 10 7 8
0 4 1 5 2 10 3 6 7 8 9 11
0 4 1 5 2 10 3 6 7 9 8 11
0 4 1 5 2 10 3 6 7 11 8 9
0 4 1 5 2 10 3 7 6 8 9 11
0 4 1 5 2 10 3 7 6 9 8 11
0 4 1 5 2 10 3 7 6 11 8 9
0 4 1 5 2 10 3 8 6 7 9 11
0 4 1 5 2 10 3 8 6 9 7 11
0 4 1 5 2 10 3 8 6 11 7 9
0 4 1 5 2 10 3 9 6 7 8 11
0 4 1 5 2 10 3 9 6 8 7 11
0 4 1 5 2 10 3 9 6 11 7 8
0 4 1 5 2 10 3 11 6 7 8 9
0 4 1 5 2 10 3 11 6 8 7 9
0 4 1 5 2 10 3 11 6 9 7 8
0 4 1 5 2 11 3 6 7 8 9 10
0 4 1 5 2 11 3 6 7 9 8 10
0 4 1 5 2 11 3 6 7 10 8 9
0 4 1 5 2 11 3 7 6 8 9 10
0 4 1 5 2 11 3 7 6 9 8 10
0 4 1 5 2 11 3 7 6 10 8 9
0 4 1 5 2 11 3 8 6 7 9 10
0 4 1 5 2 11 3 8 6 9 7 10
0 4 1 5 2 11 3 8 6 10 7 9
0 4 1 5 2 11 3 9 6 7 8 10
0 4 1 5 2 11 3 9 6 8 7 10
0 4 1 5 2 11 3 9 6 10 7 8
0 4 1 5 2 11 3 10 6 7 8 9
0 4 1 5 2 11 3 10 6 8 7 9
0 4 1 5 2 11 3 10 6 9 7 8
0 4 1 6 2 3 5 7 8 9 10 11
0 4 1 6 2 3 5 7 8 10 9 11
0 4 1 6 2 3 5 7 8 11 9 10
0 4 1 6 2 3 5 8 7 9 10 11
0 4 1 6 2 3 5 8 7 10 9 11
0 4 1 6 2 3 5 8 7 11 9 10
0 4 1 6 2 3 5 9 7 8 10 11
0 4 1 6 2 3 5 9 7 10 8 11
0 4 1 6 2 3 5 9 7 11 8 10
0 4 1 6 2 3 5 10 7 8 9 11
0 4 1 6 2 3 5 10 7 9 8 11
0 4 1 6 2 3 5 10 7 11 8 9
0 4 1 6 2 3 5 11 7 8 9 10
0 4 1 6 2 3 5 11 7 9 8 10
0 4 1 6 2 3 5 11 7 10 8 9
0 4 1 6 2 5 3 7 8 9 10 11
0 4 1 6 2 5 3 7 8 10 9 11
0 4 1 6 2 5 3 7 8 11 9 10
0 4 1 6 2 5 3 8 7 9 10 11
0 4 1 6 2 5 3 8 7 10 9 11
0 4 1 6 2 5 3 8 7 11 9 10
0 4 1 6 2 5 3 9 7 8 10 11
0 4 1 6 2 5 3 9 7 10 8 11
0 4 1 6 2 5 3 9 7 11 8 10
0 4 1 6 2 5 3 10 7 8 9 11
0 4 1 6 2 5 3 10 7 9 8 11
0 4 1 6 2 5 3 10 7 11 8 9
0 4 1 6 2 5 3 11 7 8 9 10
0 4 1 6 2 5 3 11 7 9 8 10
0 4 1 6 2 5 3 11 7 10 8 9
0 4 1 6 2 7 3 5 8 9 10 11
0 4 1 6 2 7 3 5 8 10 9 11
0 4 1 6 2 7 3 5 8 11 9 10
0 4 1 6 2 7 3 8 5 9 10 11
0 4 1 6 2 7 3 8 5 10 9 11
0 4 1 6 2 7 3 8 5 11 9 10
0 4 1 6 2 7 3 9 5 8 10 11
0 4 1 6 2 7 3 9 5 10 8 11
0 4 1 6 2 7 3 9 5 11 8 10
0 4 1 6 2 7 3 10 5 8 9 11
0 4 1 6 2 7 3 10 5 9 8 11
0 4 1 6 2 7 3 10 5 11 8 9
0 4 1 6 2 7 3 11 5 8 9 10
0 4 1 6 2 7 3 11 5 9 8 10
0 4 1 6 2 7 3 11 5 10 8 9
0 4 1 6 2 8 3 5 7 9 10 11
0 4 1 6 2 8 3 5 7 10 9 11
0 4 1 6 2 8 3 5 7 11 9 10
0 4 1 6 2 8 3 7 5 9 10 11
0 4 1 6 2 8 3 7 5 10 9 11
0 4 1 6 2 8 3 7 5 11 9 10
0 4 1 6 2 8 3 9 5 7 10 11
0 4 1 6 2 8 3 9 5 10 7 11
0 4 1 6 2 8 3 9 5 11 7 10
0 4 1 6 2 8 3 10 5 7 9 11
0 4 1 6 2 8 3 10 5 9 7 11
0 4 1 6 2 8 3 10 5 11 7 9
0 4 1 6 2 8 3 11 5 7 9 10
0 4 1 6 2 8 3 11 5 9 7 10
0 4 1 6 2 8 3 11 5 10 7 9
0 4 1 6 2 9 3 5 7 8 10 11
0 4 1 6 2 9 3 5 7 10 8 11
0 4 1 6 2 9 3 5 7 11 8 10
0 4 1 6 2 9 3 7 5 8 10 11
0 4 1 6 2 9 3 7 5 10 8 11
0 4 1 6 2 9 3 7 5 11 8 10
0 4 1 6 2 9 3 8 5 7 10 11
0 4 1 6 2 9 3 8 5 10 7 11
0 4 1 6 2 9 3 8 5 11 7 10
0 4 1 6 2 9 3 10 5 7 8 11
0 4 1 6 2 9 3 10 5 8 7 11
0 4 1 6 2 9 3 10 5 11 7 8
0 4 1 6 2 9 3 11 5 7 8 10
0 4 1 6 2 9 3 11 5 8 7 10
0 4 1 6 2 9 3 11 5 10 7 8
0 4 1 6 2 10 3 5 7 8 9 11
0 4 1 6 2 10 3 5 7 9 8 11
0 4 1 6 2 10 3 5 7 11 8 9
0 4 1 6 2 10 3 7 5 8 9 11
0 4 1 6 2 10 3 7 5 9 8 11
0 4 1 6 2 10 3 7 5 11 8 9
0 4 1 6 2 10 3 8 5 7 9 11
0 4 1 6 2 10 3 8 5 9 7 11
0 4 1 6 2 10 3 8 5 11 7 9
0 4 1 6 2 10 3 9 5 7 8 11
0 4 1 6 2 10 3 9 5 8 7 11
0 4 1 6 2 10 3 9 5 11 7 8
0 4 1 6 2 10 3 11 5 7 8 9
0 4 1 6 2 10 3 11 5 8 7 9
0 4 1 6 2 10 3 11 5 9 7 8
0 4 1 6 2 11 3 5 7 8 9 10
0 4 1 6 2 11 3 5 7 9 8 10
0 4 1 6 2 11 3 5 7 10 8 9
0 4 1 6 2 11 3 7 5 8 9 10
0 4 1 6 2 11 3 7 5 9 8 10
0 4 1 6 2 11 3 7 5 10 8 9
0 4 1 6 2 11 3 8 5 7 9 10
0 4 1 6 2 11 3 8 5 9 7 10
0 4 1 6 2 11 3 8 5 10 7 9
0 4 1 6 2 11 3 9 5 7 8 10
0 4 1 6 2 11 3 9 5 8 7 10
0 4 1 6 2 11 3 9 5 10 7 8
0 4 1 6 2 11 3 10 5 7 8 9
0 4 1 6 2 11 3 10 5 8 7 9
0 4 1 6 2 11 3 10 5 9 7 8
0 4 1 7 2 3 5 6 8 9 10 11
0 4 1 7 2 3 5 6 8 10 9 11
0 4 1 7 2 3 5 6 8 11 9 10
0 4 1 7 2 3 5 8 6 9 10 11
0 4 1 7 2 3 5 8 6 10 9 11
0 4 1 7 2 3 5 8 6 11 9 10
0 4 1 7 2 3 5 9 6 8 10 11
0 4 1 7 2 3 5 9 6 10 8 11
0 4 1 7 2 3 5 9 6 11 8 10
0 4 1 7 2 3 5 10 6 8 9 11
0 4 1 7 2 3 5 10 6 9 8 11
0 4 1 7 2 3 5 10 6 11 8 9
0 4 1 7 2 3 5 11 6 8 9 10
0 4 1 7 2 3 5 11 6 9 8 10
0 4 1 7 2 3 5 11 6 10 8 9
0 4 1 7 2 5 3 6 8 9 10 11
0 4 1 7 2 5 3 6 8 10 9 11
0 4 1 7 2 5 3 6 8 11 9 10
0 4 1 7 2 5 3 8 6 9 10 11
0 4 1 7 2 5 3 8 6 10 9 11
0 4 1 7 2 5 3 8 6 11 9 10
0 4 1 7 2 5 3 9 6 8 10 11
0 4 1 7 2 5 3 9 6 10 8 11
0 4 1 7 2 5 3 9 6 11 8 10
0 4 1 7 2 5 3 10 6 8 9 11
0 4 1 7 2 5 3 10 6 9 8 11
0 4 1 7 2 5 3 10 6 11 8 9
0 4 1 7 2 5 3 11 6 8 9 10
0 4 1 7 2 5 3 11 6 9 8 10
0 4 1 7 2 5 3 11 6 10 8 9
0 4 1 7 2 6 3 5 8 9 10 11
0 4 1 7 2 6 3 5 8 10 9 11
0 4 1 7 2 6 3 5 8 11 9 10
0 4 1 7 2 6 3 8 5 9 10 11
0 4 1 7 2 6 3 8 5 10 9 11
0 4 1 7 2 6 3 8 5 11 9 10
0 4 1 7 2 6 3 9 5 8 10 11
0 4 1 7 2 6 3 9 5 10 8 11
0 4 1 7 2 6 3 9 5 11 8 10
0 4 1 7 2 6 3 10 5 8 9 11
0 4 1 7 2 6 3 10 5 9 8 11
0 4 1 7 2 6 3 10 5 11 8 9
0 4 1 7 2 6 3 11 5 8 9 10
0 4 1 7 2 6 3 11 5 9 8 10
0 4 1 7 2 6 3 11 5 10 8 9
0 4 1 7 2 8 3 5 6 9 10 11
0 4 1 7 2 8 3 5 6 10 9 11
0 4 1 7 2 8 3 5 6 11 9 10
0 4 1 7 2 8 3 6 5 9 10 11
0 4 1 7 2 8 3 6 5 10 9 11
0 4 1 7 2 8 3 6 5 11 9 10
0 4 1 7 2 8 3 9 5 6 10 11
0 4 1 7 2 8 3 9 5 10 6 11
0 4 1 7 2 8 3 9 5 11 6 10
0 4 1 7 2 8 3 10 5 6 9 11
0 4 1 7 2 8 3 10 5 9 6 11
0 4 1 7 2 8 3 10 5 11 6 9
0 4 1 7 2 8 3 11 5 6 9 10
0 4 1 7 2 8 3 11 5 9 6 10
0 4 1 7 2 8 3 11 5 10 6 9
0 4 1 7 2 9 3 5 6 8 10 11
0 4 1 7 2 9 3 5 6 10 8 11
0 4 1 7 2 9 3 5 6 11 8 10
0 4 1 7 2 9 3 6 5 8 10 11
0 4 1 7 2 9 3 6 5 10 8 11
0 4 1 7 2 9 3 6 5 11 8 10
0 4 1 7 2 9 3 8 5 6 10 11
0 4 1 7 2 9 3 8 5 10 6 11
0 4 1 7 2 9 3 8 5 11 6 10
0 4 1 7 2 9 3 10 5 6 8 11
0 4 1 7 2 9 3 10 5 8 6 11
0 4 1 7 2 9 3 10 5 11 6 8
0 4 1 7 2 9 3 11 5 6 8 10
0 4 1 7 2 9 3 11 5 8 6 10
0 4 1 7 2 9 3 11 5 10 6 8
0 4 1 7 2 10 3 5 6 8 9 11
0 4 1 7 2 10 3 5 6 9 8 11
0 4 1 7 2 10 3 5 6 11 8 9
0 4 1 7 2 10 3 6 5 8 9 11
0 4 1 7 2 10 3 6 5 9 8 11
0 4 1 7 2 10 3 6 5 11 8 9
0 4 1 7 2 10 3 8 5 6 9 11
0 4 1 7 2 10 3 8 5 9 6 11
0 4 1 7 2 10 3 8 5 11 6 9
0 4 1 7 2 10 3 9 5 6 8 11
0 4 1 7 2 10 3 9 5 8 6 11
0 4 1 7 2 10 3 9 5 11 6 8
0 4 1 7 2 10 3 11 5 6 8 9
0 4 1 7 2 10 3 11 5 8 6 9
0 4 1 7 2 10 3 11 5 9 6 8
0 4 1 7 2 11 3 5 6 8 9 10
0 4 1 7 2 11 3 5 6 9 8 10
0 4 1 7 2 11 3 5 6 10 8 9
0 4 1 7 2 11 3 6 5 8 9 10
0 4 1 7 2 11 3 6 5 9 8 10
0 4 1 7 2 11 3 6 5 10 8 9
0 4 1 7 2 11 3 8 5 6 9 10
0 4 1 7 2 11 3 8 5 9 6 10
0 4 1 7 2 11 3 8 5 10 6 9
0 4 1 7 2 11 3 9 5 6 8 10
0 4 1 7 2 11 3 9 5 8 6 10
0 4 1 7 2 11 3 9 5 10 6 8
0 4 1 7 2 11 3 10 5 6 8 9
0 4 1 7 2 11 3 10 5 8 6 9
0 4 1 7 2 11 3 10 5 9 6 8
0 4 1 8 2 3 5 6 7 9 10 11
0 4 1 8 2 3 5 6 7 10 9 11
0 4 1 8 2 3 5 6 7 11 9 10
0 4 1 8 2 3 5 7 6 9 10 11
0 4 1 8 2 3 5 7 6 10 9 11
0 4 1 8 2 3 5 7 6 11 9 10
0 4 1 8 2 3 5 9 6 7 10 11
0 4 1 8 2 3 5 9 6 10 7 11
0 4 1 8 2 3 5 9 6 11 7 10
0 4 1 8 2 3 5 10 6 7 9 11
0 4 1 8 2 3 5 10 6 9 7 11
0 4 1 8 2 3 5 10 6 11 7 9
0 4 1 8 2 3 5 11 6 7 9 10
0 4 1 8 2 3 5 11 6 9 7 10
0 4 1 8 2 3 5 11 6 10 7 9
0 4 1 8 2 5 3 6 7 9 10 11
0 4 1 8 2 5 3 6 7 10 9 11
0 4 1 8 2 5 3 6 7 11 9 10
0 4 1 8 2 5 3 7 6 9 10 11
0 4 1 8 2 5 3 7 6 10 9 11
0 4 1 8 2 5 3 7 6 11 9 10
0 4 1 8 2 5 3 9 6 7 10 11
0 4 1 8 2 5 3 9 6 10 7 11
0 4 1 8 2 5 3 9 6 11 7 10
0 4 1 8 2 5 3 10 6 7 9 11
0 4 1 8 2 5 3 10 6 9 7 11
0 4 1 8 2 5 3 10 6 11 7 9
0 4 1 8 2 5 3 11 6 7 9 10
0 4 1 8 2 5 3 11 6 9 7 10
0 4 1 8 2 5 3 11 6 10 7 9
0 4 1 8 2 6 3 5 7 9 10 11
0 4 1 8 2 6 3 5 7 10 9 11
0 4 1 8 2 6 3 5 7 11 9 10
0 4 1 8 2 6 3 7 5 9 10 11
0 4 1 8 2 6 3 7 5 10 9 11
0 4 1 8 2 6 3 7 5 11 9 10
0 4 1 8 2 6 3 9 5 7 10 11
0 4 1 8 2 6 3 9 5 10 7 11
0 4 1 8 2 6 3 9 5 11 7 10
0 4 1 8 2 6 3 10 5 7 9 11
0 4 1 8 2 6 3 10 5 9 7 11
0 4 1 8 2 6 3 10 5 11 7 9
0 4 1 8 2 6 3 11 5 7 9 10
0 4 1 8 2 6 3 11 5 9 7 10
0 4 1 8 2 6 3 11 5 10 7 9
0 4 1 8 2 7 3 5 6 9 10 11
0 4 1 8 2 7 3 5 6 10 9 11
0 4 1 8 2 7 3 5 6 11 9 10
0 4 1 8 2 7 3 6 5 9 10 11
0 4 1 8 2 7 3 6 5 10 9 11
0 4 1 8 2 7 3 6 5 11 9 10
0 4 1 8 2 7 3 9 5 6 10 11
0 4 1 8 2 7 3 9 5 10 6 11
0 4 1 8 2 7 3 9 5 11 6 10
0 4 1 8 2 7 3 10 5 6 9 11
0 4 1 8 2 7 3 10 5 9 6 11
0 4 1 8 2 7 3 10 5 11 6 9
0 4 1 8 2 7 3 11 5 6 9 10
0 4 1 8 2 7 3 11 5 9 6 10
0 4 1 8 2 7 3 11 5 10 6 9
0 4 1 8 2 9 3 5 6 7 10 11
0 4 1 8 2 9 3 5 6 10 7 11
0 4 1 8 2 9 3 5 6 11 7 10
0 4 1 8 2 9 3 6 5 7 10 11
0 4 1 8 2 9 3 6 5 10 7 11
0 4 1 8 2 9 3 6 5 11 7 10
0 4 1 8 2 9 3 7 5 6 10 11
0 4 1 8 2 9 3 7 5 10 6 11
0 4 1 8 2 9 3 7 5 11 6 10
0 4 1 8 2 9 3 10 5 6 7 11
0 4 1 8 2 9 3 10 5 7 6 11
0 4 1 8 2 9 3 10 5 11 6 7
0 4 1 8 2 9 3 11 5 6 7 10
0 4 1 8 2 9 3 11 5 7 6 10
0 4 1 8 2 9 3 11 5 10 6 7
0 4 1 8 2 10 3 5 6 7 9 11
0 4 1 8 2 10 3 5 6 9 7 11
0 4 1 8 2 10 3 5 6 11 7 9
0 4 1 8 2 10 3 6 5 7 9 11
0 4 1 8 2 10 3 6 5 9 7 11
0 4 1 8 2 10 3 6 5 11 7 9
0 4 1 8 2 10 3 7 5 6 9 11
0 4 1 8 2 10 3 7 5 9 6 11
0 4 1 8 2 10 3 7 5 11 6 9
0 4 1 8 2 10 3 9 5 6 7 11
